userid,movieId,title,rating,genres
116035,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
116035,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116035,527,Schindler's List (1993),3.5,Drama|War
116035,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
116035,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116035,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116050,110,Braveheart (1995),1.5,Action|Drama|War
116050,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116050,356,Forrest Gump (1994),1.5,Comedy|Drama|Romance|War
116050,527,Schindler's List (1993),2,Drama|War
116050,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116050,1,Toy Story (1995),1.5,Adventure|Animation|Children|Comedy|Fantasy
116050,1307,When Harry Met Sally... (1989),0.5,Comedy|Romance
116055,110,Braveheart (1995),3,Action|Drama|War
116055,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
116055,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116055,527,Schindler's List (1993),3.5,Drama|War
116055,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
116055,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
116055,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116064,110,Braveheart (1995),3,Action|Drama|War
116064,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
116064,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116064,527,Schindler's List (1993),3.5,Drama|War
116064,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
116064,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
116064,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116094,110,Braveheart (1995),5,Action|Drama|War
116094,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
116094,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116094,527,Schindler's List (1993),4,Drama|War
116094,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116094,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
116094,1307,When Harry Met Sally... (1989),3,Comedy|Romance
116105,110,Braveheart (1995),4,Action|Drama|War
116105,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
116105,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
116105,527,Schindler's List (1993),5,Drama|War
116105,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116105,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
116105,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116130,110,Braveheart (1995),3,Action|Drama|War
116130,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116130,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116130,527,Schindler's List (1993),5,Drama|War
116130,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116130,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
116130,1307,When Harry Met Sally... (1989),2,Comedy|Romance
116131,110,Braveheart (1995),3.5,Action|Drama|War
116131,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116131,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
116131,527,Schindler's List (1993),4,Drama|War
116131,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
116131,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116131,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116174,110,Braveheart (1995),3,Action|Drama|War
116174,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
116174,356,Forrest Gump (1994),2,Comedy|Drama|Romance|War
116174,527,Schindler's List (1993),3,Drama|War
116174,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116174,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
116174,1307,When Harry Met Sally... (1989),5,Comedy|Romance
116230,110,Braveheart (1995),3,Action|Drama|War
116230,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
116230,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
116230,527,Schindler's List (1993),4,Drama|War
116230,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
116230,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116230,1307,When Harry Met Sally... (1989),3,Comedy|Romance
116233,110,Braveheart (1995),4.5,Action|Drama|War
116233,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116233,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
116233,527,Schindler's List (1993),4,Drama|War
116233,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116233,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
116233,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116243,110,Braveheart (1995),5,Action|Drama|War
116243,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116243,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116243,527,Schindler's List (1993),5,Drama|War
116243,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116243,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
116243,1307,When Harry Met Sally... (1989),2,Comedy|Romance
116250,110,Braveheart (1995),3,Action|Drama|War
116250,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
116250,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
116250,527,Schindler's List (1993),3,Drama|War
116250,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
116250,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116250,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
116264,110,Braveheart (1995),3.5,Action|Drama|War
116264,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116264,356,Forrest Gump (1994),2.5,Comedy|Drama|Romance|War
116264,527,Schindler's List (1993),4,Drama|War
116264,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
116264,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
116264,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116301,110,Braveheart (1995),3,Action|Drama|War
116301,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116301,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
116301,527,Schindler's List (1993),5,Drama|War
116301,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116301,1,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy
116301,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116311,110,Braveheart (1995),4.5,Action|Drama|War
116311,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
116311,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116311,527,Schindler's List (1993),4.5,Drama|War
116311,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
116311,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
116311,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116319,110,Braveheart (1995),4.5,Action|Drama|War
116319,2959,Fight Club (1999),1,Action|Crime|Drama|Thriller
116319,356,Forrest Gump (1994),2.5,Comedy|Drama|Romance|War
116319,527,Schindler's List (1993),5,Drama|War
116319,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116319,1,Toy Story (1995),0.5,Adventure|Animation|Children|Comedy|Fantasy
116319,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116330,110,Braveheart (1995),4.5,Action|Drama|War
116330,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
116330,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116330,527,Schindler's List (1993),5,Drama|War
116330,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116330,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
116330,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
116335,110,Braveheart (1995),5,Action|Drama|War
116335,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
116335,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
116335,527,Schindler's List (1993),3.5,Drama|War
116335,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
116335,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
116335,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116347,110,Braveheart (1995),4,Action|Drama|War
116347,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116347,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116347,527,Schindler's List (1993),5,Drama|War
116347,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116347,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
116347,1307,When Harry Met Sally... (1989),3,Comedy|Romance
116363,110,Braveheart (1995),4.5,Action|Drama|War
116363,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
116363,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
116363,527,Schindler's List (1993),4.5,Drama|War
116363,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116363,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116363,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116373,110,Braveheart (1995),3,Action|Drama|War
116373,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
116373,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116373,527,Schindler's List (1993),3.5,Drama|War
116373,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116373,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
116373,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116385,110,Braveheart (1995),5,Action|Drama|War
116385,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
116385,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116385,527,Schindler's List (1993),4.5,Drama|War
116385,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
116385,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116385,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116447,110,Braveheart (1995),4,Action|Drama|War
116447,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116447,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116447,527,Schindler's List (1993),4.5,Drama|War
116447,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116447,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
116447,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116498,110,Braveheart (1995),4.5,Action|Drama|War
116498,2959,Fight Club (1999),1,Action|Crime|Drama|Thriller
116498,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116498,527,Schindler's List (1993),4.5,Drama|War
116498,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116498,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
116498,1307,When Harry Met Sally... (1989),5,Comedy|Romance
116512,110,Braveheart (1995),4,Action|Drama|War
116512,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116512,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116512,527,Schindler's List (1993),5,Drama|War
116512,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
116512,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116512,1307,When Harry Met Sally... (1989),3,Comedy|Romance
116535,110,Braveheart (1995),4,Action|Drama|War
116535,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
116535,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116535,527,Schindler's List (1993),3.5,Drama|War
116535,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
116535,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116535,1307,When Harry Met Sally... (1989),3,Comedy|Romance
116544,110,Braveheart (1995),5,Action|Drama|War
116544,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
116544,356,Forrest Gump (1994),2.5,Comedy|Drama|Romance|War
116544,527,Schindler's List (1993),3.5,Drama|War
116544,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
116544,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
116544,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116654,110,Braveheart (1995),5,Action|Drama|War
116654,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116654,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116654,527,Schindler's List (1993),4,Drama|War
116654,260,Star Wars: Episode IV - A New Hope (1977),1,Action|Adventure|Sci-Fi
116654,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
116654,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116678,110,Braveheart (1995),4.5,Action|Drama|War
116678,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
116678,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116678,527,Schindler's List (1993),4.5,Drama|War
116678,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
116678,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116678,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116690,110,Braveheart (1995),4.5,Action|Drama|War
116690,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
116690,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116690,527,Schindler's List (1993),5,Drama|War
116690,260,Star Wars: Episode IV - A New Hope (1977),2.5,Action|Adventure|Sci-Fi
116690,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
116690,1307,When Harry Met Sally... (1989),3,Comedy|Romance
116698,110,Braveheart (1995),4,Action|Drama|War
116698,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
116698,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
116698,527,Schindler's List (1993),4.5,Drama|War
116698,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116698,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
116698,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
116701,110,Braveheart (1995),4,Action|Drama|War
116701,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
116701,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
116701,527,Schindler's List (1993),4.5,Drama|War
116701,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
116701,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116701,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
116802,110,Braveheart (1995),4,Action|Drama|War
116802,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
116802,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116802,527,Schindler's List (1993),4,Drama|War
116802,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
116802,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116802,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116926,110,Braveheart (1995),5,Action|Drama|War
116926,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
116926,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
116926,527,Schindler's List (1993),5,Drama|War
116926,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
116926,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116926,1307,When Harry Met Sally... (1989),5,Comedy|Romance
116928,110,Braveheart (1995),3.5,Action|Drama|War
116928,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116928,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
116928,527,Schindler's List (1993),2,Drama|War
116928,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
116928,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
116928,1307,When Harry Met Sally... (1989),3,Comedy|Romance
116930,110,Braveheart (1995),3.5,Action|Drama|War
116930,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
116930,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
116930,527,Schindler's List (1993),3,Drama|War
116930,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
116930,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
116930,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
116931,110,Braveheart (1995),3,Action|Drama|War
116931,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
116931,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
116931,527,Schindler's List (1993),4,Drama|War
116931,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
116931,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
116931,1307,When Harry Met Sally... (1989),3,Comedy|Romance
116939,110,Braveheart (1995),3.5,Action|Drama|War
116939,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
116939,356,Forrest Gump (1994),1,Comedy|Drama|Romance|War
116939,527,Schindler's List (1993),5,Drama|War
116939,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
116939,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
116939,1307,When Harry Met Sally... (1989),4,Comedy|Romance
116971,110,Braveheart (1995),3,Action|Drama|War
116971,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
116971,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
116971,527,Schindler's List (1993),4,Drama|War
116971,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
116971,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
116971,1307,When Harry Met Sally... (1989),3,Comedy|Romance
117082,110,Braveheart (1995),4,Action|Drama|War
117082,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
117082,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
117082,527,Schindler's List (1993),4.5,Drama|War
117082,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
117082,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
117082,1307,When Harry Met Sally... (1989),3,Comedy|Romance
117105,110,Braveheart (1995),4,Action|Drama|War
117105,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
117105,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
117105,527,Schindler's List (1993),4.5,Drama|War
117105,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
117105,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
117105,1307,When Harry Met Sally... (1989),3,Comedy|Romance
117118,110,Braveheart (1995),4,Action|Drama|War
117118,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
117118,356,Forrest Gump (1994),2.5,Comedy|Drama|Romance|War
117118,527,Schindler's List (1993),5,Drama|War
117118,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
117118,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
117118,1307,When Harry Met Sally... (1989),4,Comedy|Romance
117132,110,Braveheart (1995),2,Action|Drama|War
117132,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
117132,356,Forrest Gump (1994),2,Comedy|Drama|Romance|War
117132,527,Schindler's List (1993),3,Drama|War
117132,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
117132,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
117132,1307,When Harry Met Sally... (1989),3,Comedy|Romance
117158,110,Braveheart (1995),5,Action|Drama|War
117158,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
117158,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
117158,527,Schindler's List (1993),5,Drama|War
117158,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
117158,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
117158,1307,When Harry Met Sally... (1989),4,Comedy|Romance
